,iso_code,continent,location,date_,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand,positive_rate,people_vaccinated,population,population_density,median_age,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,day_num,school_closures,date
69979,SWE,Europe,Sweden,02/29/2020,0.297,1.6400000000000001,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,29,0,2020-02-29
26114,FRA,Europe,France,02/29/2020,0.636,0.0,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,37,0,2020-02-29
36775,ITA,Europe,Italy,03/01/2020,9.361,0.083,0.041,0.061,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,31,3,2020-03-01
26115,FRA,Europe,France,03/01/2020,0.444,0.0,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,38,0,2020-03-01
19402,DEU,Europe,Germany,03/01/2020,0.609,1.6400000000000001,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,36,2,2020-03-01
23635,ESP,Europe,Spain,03/01/2020,0.834,1.6400000000000001,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,30,0,2020-03-01
69980,SWE,Europe,Sweden,03/01/2020,0.0,1.6400000000000001,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,30,0,2020-03-01
23636,ESP,Europe,Spain,03/02/2020,0.77,1.6400000000000001,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,31,0,2020-03-02
26116,FRA,Europe,France,03/02/2020,0.903,0.015,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,39,3,2020-03-02
69981,SWE,Europe,Sweden,03/02/2020,0.495,1.6400000000000001,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,31,0,2020-03-02
19403,DEU,Europe,Germany,03/02/2020,0.346,1.6400000000000001,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,37,2,2020-03-02
36776,ITA,Europe,Italy,03/02/2020,5.656,0.298,0.037,0.095,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,32,3,2020-03-02
23637,ESP,Europe,Spain,03/03/2020,0.962,0.021,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,32,0,2020-03-03
26117,FRA,Europe,France,03/03/2020,0.311,0.015,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,40,3,2020-03-03
69982,SWE,Europe,Sweden,03/03/2020,1.287,1.6400000000000001,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,32,0,2020-03-03
19404,DEU,Europe,Germany,03/03/2020,0.442,1.6400000000000001,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,38,2,2020-03-03
36777,ITA,Europe,Italy,03/03/2020,7.707,0.447,0.042,0.126,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,33,3,2020-03-03
69983,SWE,Europe,Sweden,03/04/2020,2.971,1.6400000000000001,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,33,0,2020-03-04
26118,FRA,Europe,France,03/04/2020,1.125,0.0,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,41,3,2020-03-04
19405,DEU,Europe,Germany,03/04/2020,0.788,1.6400000000000001,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,39,2,2020-03-04
36778,ITA,Europe,Italy,03/04/2020,9.709,0.463,0.066,0.13,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,34,3,2020-03-04
23638,ESP,Europe,Spain,03/04/2020,1.219,0.021,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,33,0,2020-03-04
36779,ITA,Europe,Italy,03/05/2020,12.719,0.678,0.042,0.157,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,35,3,2020-03-05
19406,DEU,Europe,Germany,03/05/2020,2.626,1.6400000000000001,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,40,2,2020-03-05
23639,ESP,Europe,Spain,03/05/2020,0.791,0.021,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,34,0,2020-03-05
69984,SWE,Europe,Sweden,03/05/2020,2.475,1.6400000000000001,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,34,0,2020-03-05
26119,FRA,Europe,France,03/05/2020,2.043,0.044,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,42,3,2020-03-05
36780,ITA,Europe,Italy,03/06/2020,12.868,0.81,0.066,0.181,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,36,3,2020-03-06
19407,DEU,Europe,Germany,03/06/2020,2.244,1.6400000000000001,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,41,2,2020-03-06
69985,SWE,Europe,Sweden,03/06/2020,5.842,1.6400000000000001,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,35,0,2020-03-06
23640,ESP,Europe,Spain,03/06/2020,3.016,0.043,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,35,0,2020-03-06
26120,FRA,Europe,France,03/06/2020,2.812,0.03,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,43,3,2020-03-06
23641,ESP,Europe,Spain,03/07/2020,2.139,0.107,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,36,0,2020-03-07
19408,DEU,Europe,Germany,03/07/2020,1.54,1.6400000000000001,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,42,2,2020-03-07
36781,ITA,Europe,Italy,03/07/2020,20.625,0.595,0.094,0.203,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,37,3,2020-03-07
26121,FRA,Europe,France,03/07/2020,4.914,0.104,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,44,3,2020-03-07
69986,SWE,Europe,Sweden,03/07/2020,3.268,1.6400000000000001,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,36,0,2020-03-07
36782,ITA,Europe,Italy,03/08/2020,24.677,2.2,0.13,0.197,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,38,3,2020-03-08
23642,ESP,Europe,Spain,03/08/2020,3.7,0.15,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,37,0,2020-03-08
19409,DEU,Europe,Germany,03/08/2020,2.876,1.6400000000000001,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,43,2,2020-03-08
26122,FRA,Europe,France,03/08/2020,2.62,0.044,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,45,3,2020-03-08
69987,SWE,Europe,Sweden,03/08/2020,4.555,1.6400000000000001,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,37,0,2020-03-08
26123,FRA,Europe,France,03/09/2020,4.233,0.089,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,46,3,2020-03-09
23643,ESP,Europe,Spain,03/09/2020,8.555,0.235,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,38,3,2020-03-09
69988,SWE,Europe,Sweden,03/09/2020,10.001,1.6400000000000001,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,38,0,2020-03-09
36783,ITA,Europe,Italy,03/09/2020,29.721,1.604,0.064,0.234,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,39,3,2020-03-09
19410,DEU,Europe,Germany,03/09/2020,1.623,0.024,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,44,2,2020-03-09
69989,SWE,Europe,Sweden,03/10/2020,9.704,0.099,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,39,0,2020-03-10
26124,FRA,Europe,France,03/10/2020,5.506,0.118,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,47,3,2020-03-10
36784,ITA,Europe,Italy,03/10/2020,16.159,2.779,0.115,0.219,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,40,3,2020-03-10
23644,ESP,Europe,Spain,03/10/2020,13.303,0.15,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,39,3,2020-03-10
19411,DEU,Europe,Germany,03/10/2020,3.354,0.0,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,45,2,2020-03-10
69990,SWE,Europe,Sweden,03/11/2020,19.407,0.0,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,40,0,2020-03-11
26125,FRA,Europe,France,03/11/2020,7.548,0.222,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,48,3,2020-03-11
19412,DEU,Europe,Germany,03/11/2020,5.383,0.012,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,46,2,2020-03-11
36785,ITA,Europe,Italy,03/11/2020,38.256,3.242,0.205,0.216,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,41,3,2020-03-11
23645,ESP,Europe,Spain,03/11/2020,12.448,0.406,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,40,3,2020-03-11
23646,ESP,Europe,Spain,03/12/2020,0.0,0.021,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,41,3,2020-03-12
26126,FRA,Europe,France,03/12/2020,0.0,0.0,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,49,3,2020-03-12
36786,ITA,Europe,Italy,03/12/2020,43.846,3.126,0.213,0.21,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,42,3,2020-03-12
69991,SWE,Europe,Sweden,03/12/2020,14.952,0.099,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,41,0,2020-03-12
19413,DEU,Europe,Germany,03/12/2020,2.029,0.0,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,47,2,2020-03-12
19414,DEU,Europe,Germany,03/13/2020,19.061,0.048,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,48,2,2020-03-13
26127,FRA,Europe,France,03/13/2020,20.543,0.459,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,50,3,2020-03-13
23647,ESP,Europe,Spain,03/13/2020,63.202,1.668,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,42,3,2020-03-13
69992,SWE,Europe,Sweden,03/13/2020,15.051,0.099,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,42,0,2020-03-13
36787,ITA,Europe,Italy,03/13/2020,42.126,4.135,0.19,0.213,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,43,3,2020-03-13
19415,DEU,Europe,Germany,03/14/2020,10.861,0.024,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,49,2,2020-03-14
23648,ESP,Europe,Spain,03/14/2020,24.789,1.326,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,43,3,2020-03-14
36788,ITA,Europe,Italy,03/14/2020,57.838,2.894,0.193,0.228,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,44,3,2020-03-14
26128,FRA,Europe,France,03/14/2020,12.063,0.178,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,51,3,2020-03-14
69993,SWE,Europe,Sweden,03/14/2020,7.03,0.198,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,43,0,2020-03-14
26129,FRA,Europe,France,03/15/2020,0.533,0.0,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,52,3,2020-03-15
36789,ITA,Europe,Italy,03/15/2020,59.376,6.086,0.26,0.232,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,45,3,2020-03-15
19416,DEU,Europe,Germany,03/15/2020,14.442,0.024,2.821,0.058,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,50,2,2020-03-15
23649,ESP,Europe,Spain,03/15/2020,30.093,2.01,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,44,3,2020-03-15
69994,SWE,Europe,Sweden,03/15/2020,6.832,0.198,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,44,0,2020-03-15
19417,DEU,Europe,Germany,03/16/2020,17.629,0.072,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,51,3,2020-03-16
69995,SWE,Europe,Sweden,03/16/2020,8.218,0.099,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,45,0,2020-03-16
36790,ITA,Europe,Italy,03/16/2020,53.472,5.772,0.216,0.224,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,46,3,2020-03-16
23650,ESP,Europe,Spain,03/16/2020,45.856,1.134,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,45,3,2020-03-16
26130,FRA,Europe,France,03/16/2020,31.836,0.858,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,53,3,2020-03-16
69996,SWE,Europe,Sweden,03/17/2020,11.783,0.594,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,46,2,2020-03-17
19418,DEU,Europe,Germany,03/17/2020,23.692,0.084,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,52,3,2020-03-17
36791,ITA,Europe,Italy,03/17/2020,58.318,5.706,0.177,0.243,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,47,3,2020-03-17
23651,ESP,Europe,Spain,03/17/2020,38.627,4.085,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,46,3,2020-03-17
26131,FRA,Europe,France,03/17/2020,15.274,0.0,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,54,3,2020-03-17
69997,SWE,Europe,Sweden,03/18/2020,14.357,0.693,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,47,2,2020-03-18
23652,ESP,Europe,Spain,03/18/2020,46.241,1.925,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,47,3,2020-03-18
19419,DEU,Europe,Germany,03/18/2020,36.642,0.048,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,53,3,2020-03-18
36792,ITA,Europe,Italy,03/18/2020,69.581,7.856,0.279,0.252,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,48,3,2020-03-18
26132,FRA,Europe,France,03/18/2020,20.854,0.0,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,55,3,2020-03-18
26133,FRA,Europe,France,03/19/2020,27.322,1.406,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,56,3,2020-03-19
19420,DEU,Europe,Germany,03/19/2020,35.723,0.191,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,54,3,2020-03-19
23653,ESP,Europe,Spain,03/19/2020,86.686,4.427,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,48,3,2020-03-19
36793,ITA,Europe,Italy,03/19/2020,88.022,7.062,0.285,0.268,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,49,3,2020-03-19
69998,SWE,Europe,Sweden,03/19/2020,14.159,0.891,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,48,2,2020-03-19
19421,DEU,Europe,Germany,03/20/2020,54.044,0.275,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,55,3,2020-03-20
69999,SWE,Europe,Sweden,03/20/2020,17.823,0.792,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,49,2,2020-03-20
23654,ESP,Europe,Spain,03/20/2020,52.337,4.556,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,49,3,2020-03-20
36794,ITA,Europe,Italy,03/20/2020,99.005,10.37,0.399,0.268,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,50,3,2020-03-20
26134,FRA,Europe,France,03/20/2020,26.464,3.064,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,57,3,2020-03-20
36795,ITA,Europe,Italy,03/21/2020,108.449,13.116,0.436,0.261,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,51,3,2020-03-21
19422,DEU,Europe,Germany,03/21/2020,28.227,0.203,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,56,3,2020-03-21
26135,FRA,Europe,France,03/21/2020,25.235,1.658,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,58,3,2020-03-21
70000,SWE,Europe,Sweden,03/21/2020,13.367,1.089,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,50,2,2020-03-21
23655,ESP,Europe,Spain,03/21/2020,106.171,7.101,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,50,3,2020-03-21
26136,FRA,Europe,France,03/22/2020,33.968,1.672,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,59,3,2020-03-22
19423,DEU,Europe,Germany,03/22/2020,31.748,0.119,2.821,0.069,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,57,3,2020-03-22
70001,SWE,Europe,Sweden,03/22/2020,11.684,1.089,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,51,2,2020-03-22
36796,ITA,Europe,Italy,03/22/2020,91.959,10.767,0.416,0.258,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,52,3,2020-03-22
23656,ESP,Europe,Spain,03/22/2020,72.592,8.491,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,51,3,2020-03-22
23657,ESP,Europe,Spain,03/23/2020,136.2,11.528,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,52,3,2020-03-23
26137,FRA,Europe,France,03/23/2020,49.804,2.753,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,60,3,2020-03-23
19424,DEU,Europe,Germany,03/23/2020,49.926,0.346,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,58,3,2020-03-23
70002,SWE,Europe,Sweden,03/23/2020,18.021,2.079,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,52,2,2020-03-23
36797,ITA,Europe,Italy,03/23/2020,79.207,9.94,0.282,0.261,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,53,3,2020-03-23
23658,ESP,Europe,Spain,03/24/2020,101.572,10.63,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,53,3,2020-03-24
36798,ITA,Europe,Italy,03/24/2020,86.815,12.289,0.356,0.254,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,54,3,2020-03-24
70003,SWE,Europe,Sweden,03/24/2020,22.774,2.178,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,53,2,2020-03-24
19425,DEU,Europe,Germany,03/24/2020,46.906,0.406,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,59,3,2020-03-24
26138,FRA,Europe,France,03/24/2020,33.287,3.552,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,61,3,2020-03-24
70004,SWE,Europe,Sweden,03/25/2020,31.091,3.07,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,54,2,2020-03-25
26139,FRA,Europe,France,03/25/2020,43.84,3.419,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,62,3,2020-03-25
36799,ITA,Europe,Italy,03/25/2020,86.17,11.296,0.455,0.243,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,55,3,2020-03-25
19426,DEU,Europe,Germany,03/25/2020,51.764,0.585,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,60,3,2020-03-25
23659,ESP,Europe,Spain,03/25/2020,205.968,17.945,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,54,3,2020-03-25
36800,ITA,Europe,Italy,03/26/2020,102.594,11.776,0.606,0.222,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,56,3,2020-03-26
19427,DEU,Europe,Germany,03/26/2020,78.953,0.728,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,61,3,2020-03-26
26140,FRA,Europe,France,03/26/2020,57.989,5.387,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,63,3,2020-03-26
70005,SWE,Europe,Sweden,03/26/2020,28.319,3.169,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,55,2,2020-03-26
23660,ESP,Europe,Spain,03/26/2020,176.902,15.357,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,55,3,2020-03-26
36801,ITA,Europe,Italy,03/27/2020,97.731,15.2,0.546,0.211,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,57,3,2020-03-27
23661,ESP,Europe,Spain,03/27/2020,169.672,16.533,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,56,3,2020-03-27
26141,FRA,Europe,France,03/27/2020,56.169,4.425,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,64,3,2020-03-27
70006,SWE,Europe,Sweden,03/27/2020,36.141,3.466,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,56,2,2020-03-27
19428,DEU,Europe,Germany,03/27/2020,82.749,0.895,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,62,3,2020-03-27
70007,SWE,Europe,Sweden,03/28/2020,29.705,3.763,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,57,2,2020-03-28
26142,FRA,Europe,France,03/28/2020,68.749,4.707,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,65,3,2020-03-28
36802,ITA,Europe,Italy,03/28/2020,98.806,14.703,0.586,0.198,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,58,3,2020-03-28
19429,DEU,Europe,Germany,03/28/2020,81.448,1.086,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,63,3,2020-03-28
23662,ESP,Europe,Spain,03/28/2020,160.754,18.052,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,57,3,2020-03-28
70008,SWE,Europe,Sweden,03/29/2020,27.725,4.456,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,58,2,2020-03-29
19430,DEU,Europe,Germany,03/29/2020,52.516,1.194,2.821,0.088,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,64,3,2020-03-29
23663,ESP,Europe,Spain,03/29/2020,147.044,17.56,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,58,3,2020-03-29
26143,FRA,Europe,France,03/29/2020,38.526,4.351,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,66,3,2020-03-29
36803,ITA,Europe,Italy,03/29/2020,86.286,12.504,0.405,0.197,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,59,3,2020-03-29
26144,FRA,Europe,France,03/30/2020,64.442,6.187,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,67,3,2020-03-30
19431,DEU,Europe,Germany,03/30/2020,57.171,1.337,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,65,3,2020-03-30
70009,SWE,Europe,Sweden,03/30/2020,41.191,4.753,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,59,2,2020-03-30
23664,ESP,Europe,Spain,03/30/2020,167.812,19.527,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,59,3,2020-03-30
36804,ITA,Europe,Italy,03/30/2020,66.984,13.43,0.386,0.187,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,60,3,2020-03-30
19432,DEU,Europe,Germany,03/31/2020,58.758,1.552,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,66,3,2020-03-31
36805,ITA,Europe,Italy,03/31/2020,67.034,13.843,0.49,0.174,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,61,3,2020-03-31
70010,SWE,Europe,Sweden,03/31/2020,47.033,5.248,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,60,2,2020-03-31
23665,ESP,Europe,Spain,03/31/2020,170.4,15.998,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,60,3,2020-03-31
26145,FRA,Europe,France,03/31/2020,112.915,7.4,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,68,3,2020-03-31
70011,SWE,Europe,Sweden,04/01/2020,48.122,6.931,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,61,2,2020-04-01
23666,ESP,Europe,Spain,04/01/2020,175.276,19.741,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,61,3,2020-04-01
19433,DEU,Europe,Germany,04/01/2020,72.377,1.731,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,67,3,2020-04-01
36806,ITA,Europe,Italy,04/01/2020,79.091,12.024,0.57,0.167,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,62,3,2020-04-01
26146,FRA,Europe,France,04/01/2020,71.695,18.531,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,69,3,2020-04-01
36807,ITA,Europe,Italy,04/02/2020,77.206,12.57,0.658,0.157,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,63,3,2020-04-02
19434,DEU,Europe,Germany,04/02/2020,82.617,2.232,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,68,3,2020-04-02
26147,FRA,Europe,France,04/02/2020,31.17,9.014,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,70,3,2020-04-02
70012,SWE,Europe,Sweden,04/02/2020,54.855,7.921,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,62,2,2020-04-02
23667,ESP,Europe,Spain,04/02/2020,169.972,20.554,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,62,3,2020-04-02
26148,FRA,Europe,France,04/03/2020,77.319,16.606,2.821,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,71,3,2020-04-03
70013,SWE,Europe,Sweden,04/03/2020,59.509,6.931,2.821,0.061,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,63,2,2020-04-03
23668,ESP,Europe,Spain,04/03/2020,152.583,18.18,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,63,3,2020-04-03
